Souce,Sink,Connected
3824611,1765493,0
3424526,1681648,0
661363,443904,0
696801,3391296,0
2364637,3237136,0
2130185,122421,0
1378011,1570326,0
3896556,2293169,0
171952,2203352,0
2658993,935722,0
3760414,882977,0
3708572,3788774,0
639620,3127639,0
1113354,3442408,0
1760523,2921288,0
4820881,4810264,0
3642691,1512639,0
2440550,2199657,0
4295154,4042569,0
4190324,3019958,0
149631,1482465,0
1509866,2807375,0
507819,3541658,0
3248435,135756,0
2329109,1313655,0
2880653,3591162,0
2512891,4279346,0
2102888,3470809,0
3372039,3596926,0
3332284,4287895,0
4215113,4221994,0
4613150,960984,0
1811299,2064131,0
1038362,1461018,0
1682492,3816807,0
4084063,3722277,0
4110657,1326339,0
4350328,1584173,0
2594078,1488244,0
1559809,2214845,0
1582338,3382389,0
2904097,3763889,0
4311720,4334195,0
753934,4057145,0
2520724,2211339,0
1676625,2314300,0
4858558,3356835,0
140335,998253,0
3940725,3647364,0
1119439,770022,0
3728128,274866,0
4039064,3844222,0
1589136,3079270,0
4434869,3829156,0
605916,2062246,0
4002413,3100263,0
3137473,3974483,0
62113,3945420,0
1976020,3508652,0
3468911,2274567,0
3203966,2026431,0
2235307,2603784,0
4159470,3820803,0
3217432,4535791,0
2918824,4778931,0
83833,949637,0
1791159,518854,0
2911862,3789735,0
2593954,1478969,0
1511839,4862682,0
1423570,2563423,0
2008669,1864285,0
3935581,452462,0
3266275,3273043,0
4325972,2732610,0
1222927,192842,0
3566429,2662356,0
563933,3059535,0
1410000,637906,0
3886122,3290262,0
720691,1856122,0
116897,1726640,0
4639803,1917159,0
2709191,2965828,0
3819231,3673094,0
2230076,812281,0
2327172,2173456,0
3403816,1004233,0
3763544,3345046,0
4108971,4910,0
118341,4419598,0
2487110,4442955,0
3939380,4078738,0
2536735,4743481,0
1973051,1781627,0
1181575,1159131,0
3799936,3873561,0
2171187,4586444,0
3161455,1607452,0
2541901,3618829,0
4064875,781603,0
4575566,3344161,0
190300,604125,0
3144338,2520346,0
4401753,3642432,0
1887878,2327051,0
2569970,664000,0
2691003,4162538,0
1958035,827766,0
3559314,4124353,0
3380446,1638122,0
1069722,1753144,0
4829159,3039978,0
3244505,2994401,0
2507990,1759081,0
1687481,4165681,0
3891080,1297787,0
1336419,269093,0
229416,398610,0
2486979,181407,0
4756950,76827,0
2313271,3733033,0
2791235,4317635,0
1220744,2564360,0
1981843,242455,0
1389778,4359778,0
1441500,2297096,0
2362941,3231393,0
2270060,2438589,0
2019098,4743804,0
3050044,625761,0
4547984,1014068,0
2843825,3032011,0
128268,1854691,0
4258671,3334851,0
582926,2560084,0
2232123,4052981,0
2525318,3448830,0
3464633,2221607,0
3726379,4776110,0
2466301,4375232,0
2409732,2886443,0
669040,2764719,0
4442955,2106420,0
2481712,1198601,0
1862435,4652807,0
4294076,1712194,0
1425791,896752,0
3379565,2260906,0
2864512,1901059,0
1441803,3942340,0
604305,2004406,0
865226,1308257,0
3156079,4033899,0
659963,2855787,0
4350964,2137699,0
1525155,1115046,0
2893088,4673198,0
2070671,4719940,0
1149430,1119587,0
142333,3730130,0
4060428,535280,0
2746630,2581830,0
702667,4518782,0
781930,3479209,0
694908,4687353,0
3141559,1336486,0
763761,4863728,0
2723818,1810206,0
2610201,4586600,0
3503374,1145201,0
163243,4443389,0
1497894,3566429,0
2371099,4010548,0
1091797,2473200,0
4036181,2092482,0
311285,2319463,0
415810,24523,0
2522326,4756583,0
899148,2579815,0
2741536,4710789,0
2886713,2562600,0
1322052,822198,0
3337512,450919,0
1189399,3426104,0
3757449,2396903,0
1771113,2189427,0
4217451,862544,0
1505673,2920282,0
1157129,3961269,0
3899445,3775231,0
4420221,1092729,0
2558648,702870,0
1372302,907052,0
64925,136846,0
2182005,807761,0
361516,2361653,0
4015110,1337901,0
4337394,2028576,0
1204592,2234788,0
122737,1790784,0
1482666,3055286,0
796921,1174207,0
3399111,3525921,0
2610028,126390,0
3020427,1817552,0
4126869,2167312,0
2285337,1836751,0
3701527,1818269,0
466302,116398,0
4440044,3671596,0
2414781,3380430,0
3362962,2297811,0
4095564,945214,0
4500559,2045378,0
2574465,2161750,0
889875,1026468,0
2289848,4152370,0
3990283,190911,0
1590633,3633020,0
4223026,572340,0
3086947,2883592,0
2126956,1026597,0
1886568,3197670,0
2339513,4495723,0
93311,2422900,0
1467989,4494493,0
1192221,1411182,0
4787959,132289,0
2311321,1345795,0
1589761,871688,0
142116,4293356,0
2848162,1969873,0
3526799,2966395,0
2479083,4523057,0
2879632,4253317,0
152823,3127905,0
4616930,1193875,0
2610669,3946859,0
4719858,2159123,0
2231972,4228540,0
3697962,3308965,0
2437308,4055476,0
1746312,732151,0
1521953,1676316,0
2679298,4131384,0
3517108,2707342,0
2031872,1765493,0
4619907,4762810,0
4147834,2652181,0
3057614,4786575,0
442031,846115,0
13941,1905775,0
343895,1576970,0
2424643,2092172,0
208495,2883343,0
625199,4327869,0
4602198,2008782,0
3431810,4810264,0
877294,2391414,0
1665526,1950431,0
650675,2413519,0
2387622,1312254,0
4985,3732617,0
2152147,1296885,0
4502881,2353259,0
1419183,3889486,0
781038,3811150,0
1781468,3468514,0
3800305,4814001,0
1309887,841975,0
949172,2024851,0
1944083,82320,0
2483911,734686,0
2651816,1394278,0
4216378,2823857,0
2486525,5526,0
4088494,4136658,0
4578616,3884693,0
670477,1497370,0
2866406,1931418,0
1398473,350618,0
892900,2659178,0
1657682,4405086,0
999685,4621596,0
2257683,2314300,0
4166170,2310313,0
89204,805922,0
2187451,632656,0
4309216,129207,0
3198535,1252954,0
1654252,915679,0
1836000,599826,0
2996289,3143473,0
2923292,4306404,0
3908953,4692930,0
2809667,4296283,0
2075202,3182891,0
2103158,848757,0
3526247,3020427,0
2985835,4354929,0
946023,755258,0
4034214,4145849,0
1707245,1666995,0
3994754,541268,0
4522652,2765534,0
2077429,1366076,0
4428518,1993863,0
2923292,873549,0
3390324,2314003,0
1916073,1826468,0
4671336,1761428,0
214930,2757738,0
3946591,321079,0
4637235,4386146,0
53692,972491,0
3598895,1927960,0
1597467,2975238,0
862606,4636446,0
3206172,2158517,0
2343279,2665930,0
2860315,2422452,0
2788729,3658288,0
218953,2448690,0
3543278,774788,0
326696,3431784,0
2182889,4426238,0
4793879,1059684,0
1811344,3094741,0
4069137,1378635,0
3302356,2038846,0
1797000,45612,0
1111447,516230,0
2177371,4446468,0
2141287,3422471,0
1084206,4140007,0
3614612,3402281,0
78302,2214374,0
1255942,2675224,0
2438092,1974705,0
2424345,4744014,0
4123107,653450,0
4380434,2659178,0
2331123,3967093,0
848630,4625087,0
1129762,1418779,0
341101,2036939,0
4678221,454123,0
1604914,1340072,0
1917724,3762682,0
1308809,2661509,0
4150300,3438286,0
2089698,3757241,0
2429978,4393716,0
755822,757234,0
2794722,3645940,0
4616930,2801705,0
2001975,4256727,0
3222303,1119851,0
2458087,4395107,0
1082880,2469105,0
4441227,2437044,0
1915083,1339834,0
4350947,4568656,0
3016647,3276146,0
3392171,1416529,0
3085216,884439,0
2375908,255805,0
3235648,4240263,0
4332029,3425469,0
2220567,2585172,0
3062621,3281352,0
2733840,351099,0
2346344,2957543,0
574360,572709,0
1541784,3757915,0
2380742,3202498,0
1216463,4722243,0
2410391,2053547,0
3268744,927063,0
4116130,340764,0
66597,4582479,0
393224,2616535,0
3755683,571297,0
4096612,3939512,0
179691,1789514,0
433517,1204273,0
2726948,1630538,0
2882200,4835642,0
3357725,4001000,0
2428596,4766293,0
2849987,3534514,0
3051354,4657907,0
1319079,1379586,0
923694,4221275,0
4777220,3984530,0
4005428,1355075,0
4790300,2642814,0
2393166,1049281,0
4538450,3194117,0
4720714,2909588,0
77767,3954306,0
2370305,1729680,0
504010,2066994,0
1057528,4840920,0
837222,425644,0
2870834,3571827,0
3532343,1259857,0
2370501,4466893,0
3461305,4614848,0
684960,352169,0
2377859,1334895,0
2916919,119233,0
2277120,4550846,0
4237670,4098215,0
4536797,3518693,0
3432697,1642340,0
3032011,190092,0
3482592,4313199,0
338338,3731534,0
876942,2604089,0
2801705,2628087,0
4596407,1744579,0
3210136,1529187,0
4304049,1381293,0
41096,3085411,0
4011090,2875779,0
1884181,2449727,0
981134,2620840,0
4491352,1863859,0
1816362,954707,0
3196843,108320,0
2938867,4166916,0
410127,876619,0
3916638,3776141,0
3489488,2327051,0
2530628,3088513,0
2393051,4178615,0
4706622,4561478,0
947036,140603,0
3994321,1981241,0
2324053,1227365,0
3148390,1292075,0
3445721,1710740,0
63609,3119083,0
1481236,4589904,0
4274195,334151,0
1645583,4590349,0
1588708,649026,0
4105195,4858183,0
2741789,3415056,0
3640458,2435840,0
691326,1421600,0
876717,2736033,0
1079104,1737404,0
707403,636634,0
3417866,3382389,0
4197544,2390172,0
538143,2798008,0
633336,448379,0
785681,1230355,0
811736,3635830,0
294329,2177320,0
3336724,3276558,0
3680706,2402800,0
250137,269093,0
695042,1511839,0
2132615,4563452,0
3296153,1346688,0
4326329,1564243,0
2230399,4671927,0
4331695,2912156,0
1119621,4358197,0
2261369,2906835,0
2690055,1584309,0
1852722,4211683,0
4115334,872114,0
3204845,2331977,0
3166177,3161740,0
1765731,1236715,0
4660419,540322,0
4518695,4830936,0
740298,3388842,0
2223970,2047272,0
532162,3210520,0
4324136,1041928,0
1598465,1082880,0
154318,1649016,0
2293100,3927706,0
890719,682761,0
810336,679187,0
3679753,4834181,0
4594685,2743403,0
1654252,2267104,0
1056280,2634700,0
3559848,83985,0
500323,3412618,0
1554089,3944297,0
4555195,4569243,0
1833493,2225804,0
2062066,1497370,0
3388842,1023776,0
4318609,3158568,0
513331,1534517,0
812487,462783,0
257306,2005883,0
3652986,3280262,0
1115214,3229914,0
3185775,2457198,0
1298207,2765046,0
3158801,3356772,0
2291848,2403107,0
3193737,1957144,0
1758755,1326865,0
3115786,1114213,0
1276201,4044934,0
392338,2499150,0
1075781,3816446,0
2324283,2496078,0
4718256,2043630,0
1957556,2868197,0
3217616,4044246,0
2202272,3762682,0
3892403,3809964,0
1678405,2257711,0
4549880,1909958,0
491276,3199853,0
3525501,1815845,0
10115,4601058,0
3556114,1759936,0
2145180,4592615,0
4542774,4773437,0
708651,2145749,0
2075586,1847468,0
3613890,3737538,0
2504243,343895,0
2815706,1800056,0
2000548,2881811,0
1376082,2098153,0
1365243,3998750,0
25789,3378760,0
765327,4565705,0
3415810,1978719,0
3653599,737710,0
1726640,473247,0
4493888,3762682,0
2398451,3955581,0
1430863,4119512,0
4535365,4152311,0
3355004,2797214,0
2136581,950521,0
876888,3986520,0
709376,2937359,0
4364493,3562928,0
222734,3167544,0
1614377,3814527,0
1627447,2047838,0
3498994,2897473,0
1230404,967635,0
4816239,546745,0
3136631,2560686,0
3149964,4029677,0
1502301,374445,0
1891276,4813929,0
1942194,2708991,0
4527012,968106,0
3551654,2328390,0
2169378,4577959,0
1657682,4361650,0
2501077,4148451,0
1156018,145219,0
2356977,3022676,0
955615,814308,0
1214878,477326,0
92481,3564272,0
4278121,950521,0
954660,909944,0
2925943,4110926,0
3510009,1651431,0
4200415,1111272,0
2379174,1139129,0
162170,2988175,0
1172989,2752875,0
3004946,1419393,0
4385452,2109429,0
3843041,4585801,0
865480,1430057,0
1035379,1236679,0
2855164,526580,0
1075748,1690076,0
3459160,1646839,0
4071902,1621419,0
4434718,2453151,0
4783672,4737847,0
4715864,2793634,0
2681907,2446062,0
4161490,1068993,0
3945416,377939,0
3017206,2149624,0
4422502,3249103,0
3313467,772280,0
3439157,4147676,0
2375916,4106021,0
4212606,311459,0
3346780,2026315,0
250633,2466973,0
180154,90125,0
3775803,3274828,0
4550022,3834152,0
2058726,1211714,0
3832246,1957595,0
1026366,4784856,0
1889945,4579088,0
1509866,300781,0
1034520,2863758,0
183960,2886882,0
1564589,281588,0
4541344,723484,0
1828719,3055268,0
268979,1190659,0
105977,1331378,0
2019434,2924430,0
4522612,1529226,0
932708,3902060,0
1726446,2424643,0
4680662,2661725,0
3554106,1671044,0
3183791,34865,0
4641597,3114204,0
4273557,3763685,0
919165,3746108,0
1725796,3338967,0
586037,3621458,0
148777,4192240,0
1836165,4513720,0
911540,4502376,0
2831001,660157,0
3893892,3852135,0
4645370,4237437,0
2755348,35266,0
3439157,1007839,0
2235248,879978,0
421342,1122426,0
2230164,1219418,0
253467,771838,0
27686,3810243,0
887938,2635867,0
1463033,4745318,0
1613658,1166150,0
1636359,3437741,0
4043223,3971084,0
2391414,1424313,0
562661,3265454,0
3573733,4355287,0
4318358,4606828,0
4090593,3156984,0
4325255,2767325,0
3866331,1627417,0
3110809,2732715,0
4493827,435394,0
11228,485459,0
3282985,4514320,0
2504077,2866908,0
3876325,65638,0
3982711,133167,0
3588099,535070,0
2987260,4107282,0
2575645,2899461,0
36047,782127,0
2103422,2124762,0
4541344,2332893,0
3033494,2678363,0
1314231,4486555,0
2468610,4596668,0
3227274,4403862,0
3486523,4726502,0
2034315,2533597,0
3269408,2631457,0
4784734,4740671,0
4553620,4639113,0
1540249,1512420,0
2186887,3724434,0
3217412,1916723,0
1976234,2813011,0
1819120,307495,0
3969576,2829016,0
3515436,2622525,0
1183021,3258425,0
2181677,1269091,0
2198101,2121336,0
2184222,3769809,0
3552776,1041665,0
1338466,2720873,0
2456674,4849894,0
2358731,3467133,0
3491691,4513720,0
913302,3822538,0
293606,3222284,0
167322,1147993,0
3082730,4809267,0
735262,616213,0
1060606,567045,0
2700916,726692,0
291990,1863670,0
4032249,3082228,0
21270,2608391,0
4745773,1026597,0
4013429,3452735,0
3701918,4764236,0
4308710,2609494,0
1335415,1752268,0
849895,1820718,0
4285561,4439932,0
2086582,1637868,0
1614877,2864886,0
2309512,2998615,0
3004880,1642719,0
1066799,4342717,0
785119,2976186,0
2045378,2674841,0
3720849,3747470,0
438310,2487110,0
1420,4332029,0
538028,803781,0
2206024,909674,0
2281469,2340324,0
4433903,2702410,0
4184687,231480,0
1601819,1291729,0
3072054,3555421,0
3948389,1881117,0
381721,2998343,0
3464435,2427516,0
1267489,2754621,0
2119093,2958766,0
2444436,3766831,0
2845752,3328639,0
685102,1891058,0
1762516,1045283,0
1137161,907342,0
2457836,1880244,0
3688091,2802930,0
38589,2422452,0
1294576,3340066,0
3818291,796021,0
3274076,3261655,0
546926,4137597,0
614584,1740648,0
1708548,3031051,0
4756165,2633579,0
1145201,1651467,0
749672,820400,0
3427357,3213858,0
4243983,1463245,0
3823580,1540331,0
2923876,2310440,0
2444618,2747738,0
1833422,2039624,0
2353947,1497003,0
1499872,1158097,0
1927960,2550107,0
134225,3627762,0
538661,3460469,0
2684870,2641240,0
602008,3690389,0
3959639,1412694,0
3727661,3491685,0
1159833,3184581,0
2921487,1696943,0
2533240,1324110,0
4117461,350886,0
4641324,2058913,0
348818,679574,0
368169,2893299,0
3520903,3202349,0
2919719,4352918,0
3374320,1028454,0
2104240,702551,0
4294664,1978839,0
914875,3104531,0
731739,2510529,0
1548423,1881600,0
4212754,3381175,0
758703,1627679,0
675906,3832925,0
1207532,3798825,0
582179,2206408,0
1648871,2350516,0
3455337,4126554,0
1855970,2895144,0
3213642,883626,0
3420367,1951479,0
2309487,357528,0
2203658,1514822,0
672582,3169330,0
820006,1999122,0
1367090,3327588,0
2022405,3867017,0
668860,3673563,0
838966,1470395,0
169196,3417162,0
3415849,4165883,0
4755721,534089,0
3237808,190495,0
1819121,1319545,0
2204974,1482716,0
1380921,580797,0
3583882,2674802,0
370525,3341066,0
4188105,4338994,0
2404296,4022631,0
1437582,915971,0
2390212,2075242,0
4094534,4427805,0
1291027,2259587,0
4602801,4665870,0
3052079,2954449,0
369990,1948685,0
162744,3747470,0
1733653,3206845,0
2870834,2073638,0
1233230,2899933,0
3346537,3218793,0
350232,1095099,0
2049249,1989693,0
758691,2873383,0
869851,2311321,0
3615734,4406297,0
3822144,390091,0
1469327,448204,0
255805,2444377,0
253632,4586814,0
865815,1122024,0
258580,3650809,0
1219793,3047303,0
4839777,1567737,0
365926,223866,0
1628976,3520235,0
3993072,2051131,0
2842133,876862,0
2314931,352476,0
740672,3583220,0
3804486,1210471,0
2395200,3431194,0
444665,2249128,0
2585172,567188,0
4330364,1409921,0
1602313,4106116,0
2743403,2905966,0
828995,1470748,0
1749347,4247613,0
1111447,3818151,0
4277640,812287,0
13060,499474,0
2677429,1127947,0
1918366,2071061,0
3396131,1026597,0
2823611,4336077,0
3159989,3600372,0
2779545,3997092,0
3290262,1257561,0
3344787,1460816,0
2849065,1546963,0
167816,1006837,0
2273810,4489467,0
3787198,1510811,0
707710,708651,0
4442628,45345,0
3781568,4156029,0
4129547,2331977,0
2486525,2805999,0
288896,179185,0
4288472,2005497,0
2894146,949290,0
2264276,4472289,0
1957538,2926583,0
849186,2131001,0
2752069,588258,0
489367,613229,0
3859471,2323732,0
1305103,3344161,0
2348125,899516,0
2422620,2714655,0
4219038,1325664,0
4652807,3441126,0
4252943,2865530,0
756454,4529081,0
735262,3214213,0
405786,4397703,0
776074,52799,0
2263252,1992193,0
401675,3173558,0
69569,3795804,0
3287996,3010565,0
730079,1352469,0
1162697,4651967,0
679574,1717975,0
1677060,4849080,0
3743292,4755899,0
3530309,1171208,0
4034775,194373,0
3627762,3617717,0
2165083,3769699,0
2450890,1488401,0
95886,4632734,0
1124684,768552,0
3256441,368331,0
1323491,4805683,0
215474,939262,0
4147670,554402,0
1810891,4658383,0
3149964,2925974,0
548690,1234583,0
603669,2194526,0
3127755,1477402,0
2203593,2439284,0
3650633,3851609,0
4005428,3284758,0
3517516,3146348,0
1322754,3377440,0
1657168,4476461,0
103916,1207760,0
4356665,241327,0
4598721,2093290,0
2037181,5113,0
4613611,1572578,0
4235841,686363,0
727535,1805044,0
3357653,3986737,0
2288241,4104762,0
970600,87669,0
3494283,2677010,0
4255739,700826,0
4861658,2980936,0
549728,127582,0
822580,3165403,0
431391,2078654,0
3105241,481989,0
2785878,804420,0
1651693,3560308,0
743503,2809011,0
2817156,562929,0
2523583,1939320,0
2977357,2200571,0
1500071,4835642,0
1303746,3296250,0
1409557,1976953,0
2607602,1024777,0
1923619,4044246,0
4247425,3854875,0
1528488,1782783,0
789061,4164816,0
2032827,4209763,0
4598914,1216045,0
2912801,3068028,0
4252007,4131105,0
3195222,3086743,0
4335989,524921,0
2831397,3002284,0
4113088,4001922,0
1177572,1913552,0
736614,3067004,0
1988148,2370056,0
66261,2367409,0
2371053,419540,0
2643524,4604515,0
3904594,2491837,0
