Souce,Sink,Connected,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
1750929,3960915,1,0.01303538175046555,0.003087082955198294,0.826164048259429,73863,7,14,0.003087082955198294,7000.0
4252436,4332602,1,0.004413619167717529,0.001402141997643468,0.7802047158417063,478782,7,14,0.001402141997643468,7000.0
1131037,2656546,1,0.05263157894736842,0.05,0.33380820069533407,36,1,2,0.05,1000.0
3653045,1461200,1,0.04631828978622328,0.10830585436706772,6.097862891759777,140448,39,78,0.10830585436706772,39000.0
2184895,2512562,1,0.0004916420845624386,2.011597431987876e-05,0.16573029801364603,16264,2,4,2.011597431987876e-05,2000.0
3001803,2883586,1,0.0,0,0,3936,0,0,0,0.0
3832954,2753310,1,0.009345794392523364,0.007407407407407408,0.20386217799573403,315,1,2,0.007407407407407408,1000.0
2634162,4125135,1,0.030927835051546393,0.005218129724641599,0.43925823532458674,1659,3,6,0.005218129724641599,3000.0
929764,1637660,1,0.06918238993710692,0.03279811004574799,1.7762332871252937,6000,11,22,0.03279811004574799,11000.0
136400,1570588,1,0.0,0,0,10177,0,0,0,0.0
2070401,11127,1,0.0024125452352231603,0.006623827761721879,0.2731415461827795,3308,2,4,0.006623827761721879,2000.0
2278768,3246427,1,0.0,0,0,120,0,0,0,0.0
4424137,1477814,1,0.0117096018735363,0.005519451233918159,1.8558171233036318,101808,15,30,0.005519451233918159,15000.0
3886598,1220741,1,0.08925869894099848,0.16935332159860195,9.580941947960552,88796,59,118,0.16935332159860195,59000.0
4471118,2886797,1,0.01195219123505976,0.0035982562930580346,0.4326090576641113,2673,3,6,0.0035982562930580346,3000.0
3174090,1423428,1,0.0,0,0,99,0,0,0,0.0
1153028,1084803,1,0.0,0,0,279,0,0,0,0.0
2610073,209191,1,0.009103977000479156,0.07046437853750837,5.379532797847336,897075,38,76,0.07046437853750837,38000.0
4751399,4603626,1,0.1141732283464567,0.08118923886145342,4.771743180197388,9310,29,58,0.08118923886145342,29000.0
2831397,4188719,1,0.044147843942505136,0.017208667437933003,5.226395806550346,135020,43,86,0.017208667437933003,43000.0
447393,3892532,1,0.006369426751592357,1.9571669296805386e-05,0.17338421008849178,2163,2,4,1.9571669296805386e-05,2000.0
1738795,1795784,1,0.0,0,0,595,0,0,0,0.0
1761056,4751012,1,0.0018564356435643563,0.015760588467175686,0.5442356196426177,11284,3,6,0.015760588467175686,3000.0
1433548,3569893,1,0.0,0,0,524,0,0,0,0.0
1264551,1455528,1,0.0,0,0,8449,0,0,0,0.0
998107,3664547,1,0.1021377672209026,0.5381076117355409,8.806246387785952,33660,43,86,0.5381076117355409,43000.0
2919719,1214726,1,0.0013183915622940012,0.00033999276619347814,0.20261130108006564,22560,2,4,0.00033999276619347814,2000.0
2147603,4847958,1,0.0,0,0,868,0,0,0,0.0
2349761,1441430,1,0.029850746268656716,0.0059472690462977025,0.3063418199321948,980,2,4,0.0059472690462977025,2000.0
1598,4801184,1,0.0,0,0,43,0,0,0,0.0
2635984,2346319,1,0.01303475935828877,0.08847127003720738,5.498356431398784,1988160,39,78,0.08847127003720738,39000.0
4052703,1405021,1,0.0,0,0,3537,0,0,0,0.0
4589413,3404855,1,0.0024737167594310453,0.00030310020390107375,0.418181641248629,22498,4,8,0.00030310020390107375,4000.0
1535077,571297,1,0.03875968992248062,0.009269057261794124,0.7497257030879518,1785,5,10,0.009269057261794124,5000.0
900911,1600964,1,0.025974025974025976,0.007244604564920605,0.6310364916115871,4305,4,8,0.007244604564920605,4000.0
3875186,4252967,1,0.016,0.006224226413955323,0.5947411746217717,2673,4,8,0.006224226413955323,4000.0
3991988,2806652,1,0.0,0,0,4040,0,0,0,0.0
3664368,1054633,1,0.00474808757583751,0.034566001819132754,2.7659885618589923,517188,18,36,0.034566001819132754,18000.0
1799854,2359693,1,0.12087912087912088,0.054058928528259075,1.870765045277809,1640,11,22,0.054058928528259075,11000.0
1273443,572281,1,0.07216494845360824,0.08937747133412877,3.660013529218176,17936,21,42,0.08937747133412877,21000.0
2008003,2684870,1,0.0017761989342806395,0.003080936266215454,0.30868819016070703,64080,2,4,0.003080936266215454,2000.0
2902003,1280601,1,0.0029647198339756895,0.009003680131102212,2.34747981353655,369105,20,40,0.009003680131102212,20000.0
2956147,2648027,1,0.0027397260273972603,0.0009157509157509158,0.14294360012287746,30240,1,2,0.0009157509157509158,1000.0
455697,2085193,1,0.058823529411764705,0.028970436279668613,1.8235591755322078,11135,12,24,0.028970436279668613,12000.0
415254,136400,1,0.0,0,0,122124,0,0,0,0.0
1017400,725930,1,0.007099391480730223,0.20925360111141664,1.4598649998455466,63756,7,14,0.20925360111141664,7000.0
1487867,1188532,1,0.0,0,0,92,0,0,0,0.0
4314542,520870,1,0.071875,0.057903256843593515,3.5048695182468346,24442,23,46,0.057903256843593515,23000.0
3425872,2525042,1,0.0,0,0,8008,0,0,0,0.0
2347135,3450419,1,0.36666666666666664,1.9175377922771975,11.106285075217077,3626,33,66,1.9175377922771975,33000.0
4562769,2037952,1,0.0,0,0,846,0,0,0,0.0
638010,3773437,1,0.011319630622579685,0.01196417159213481,7.8176469266402115,1741641,76,152,0.01196417159213481,76000.0
1267522,2330011,1,0.0012527839643652562,0.2634487030678465,2.2815988908284592,1594756,9,18,0.2634487030678465,9000.0
3124427,4785059,1,0.023162134944612285,0.0019303352169047438,2.2491537607605765,110608,23,46,0.0019303352169047438,23000.0
3328834,3377100,1,0.036036036036036036,0.002362386862763377,0.9617364446879877,6336,8,16,0.002362386862763377,8000.0
3136926,3314840,1,0.0,0,0,115,0,0,0,0.0
2006393,1146953,1,0.0020304568527918783,0.0007153144750853223,0.45354469806865727,13769,4,8,0.0007153144750853223,4000.0
2826599,3736290,1,0.2079207920792079,0.13742223964112063,6.902603275169748,14848,42,84,0.13742223964112063,42000.0
646123,4342717,1,0.0543221539914974,0.009346906741431625,11.450669195864313,875792,115,230,0.009346906741431625,115000.0
986629,3167867,1,0.0011173184357541898,4.12847824291966e-05,0.09905877727655886,3568,1,2,4.12847824291966e-05,1000.0
315203,916282,1,0.11627906976744186,0.3848363811055855,1.798204506937549,512,5,10,0.3848363811055855,5000.0
1795222,3869488,1,0.0,0,0,472,0,0,0,0.0
2618052,2934367,1,0.004291845493562232,0.0004116920543433512,0.12828349743245068,2025,1,2,0.0004116920543433512,1000.0
4834600,1730541,1,0.02582557154953429,0.01893653142348694,7.114569496205034,448642,61,122,0.01893653142348694,61000.0
4326329,3226071,1,0.0,0,0,246,0,0,0,0.0
3553188,1737733,1,0.013452914798206279,0.0057775252073866395,0.36670854660539864,10560,3,6,0.0057775252073866395,3000.0
1322754,4311562,1,0.018957345971563982,0.002368532614803115,0.5371412113616455,5550,4,8,0.002368532614803115,4000.0
1635344,3528096,1,0.00533249686323714,0.02556864568775945,2.4272622765556595,510216,17,34,0.02556864568775945,17000.0
1984005,2307937,1,0.14860681114551083,0.3008194247779804,8.663136684061403,19648,48,96,0.3008194247779804,48000.0
436698,4008655,1,0.01457816377171216,0.4316769012926811,20.58244039577332,9607130,141,282,0.4316769012926811,141000.0
3884589,2194084,1,0.12901439645625692,0.4845398094870945,34.96849245985269,683568,233,466,0.4845398094870945,233000.0
2522857,2982603,1,0.0,0,0,1485,0,0,0,0.0
3467810,1716889,1,0.016666666666666666,0.025,0.2710850306818168,174,1,2,0.025,1000.0
4308422,3575641,1,0.0,0,0,15,0,0,0,0.0
1681922,4253363,1,0.005025125628140704,0.00817560946013466,0.6225509067397352,7119,4,8,0.00817560946013466,4000.0
4129997,4071827,1,0.0,0,0,37,0,0,0,0.0
2632310,4666111,1,0.02197802197802198,0.07310850894436108,0.8570482158288413,2088,4,8,0.07310850894436108,4000.0
959466,334795,1,0.009041591320072333,0.0003447832243692919,0.506387649591919,29000,5,10,0.0003447832243692919,5000.0
2269232,1650401,1,0.008620689655172414,1.284620523097477e-05,0.08879053184414576,770,1,2,1.284620523097477e-05,1000.0
1671020,448359,1,0.020512820512820513,0.03236443370745971,0.8188168375053565,1890,4,8,0.03236443370745971,4000.0
2026334,3957352,1,0.022857142857142857,0.002182899511464151,0.9554434952786955,30952,8,16,0.002182899511464151,8000.0
1152273,2577206,1,0.01797175866495507,0.15124752358804913,4.838002785716074,198513,28,56,0.15124752358804913,28000.0
1659040,629183,1,0.05150214592274678,0.013011712446590634,1.6265855993502831,13884,12,24,0.013011712446590634,12000.0
3822678,1283903,1,0.08551483420593368,0.06214069561246441,7.088054879305449,95200,49,98,0.06214069561246441,49000.0
24392,2057510,1,0.028419182948490232,0.013375609695029737,2.1035845585733863,53708,16,32,0.013375609695029737,16000.0
1254633,2810556,1,0.0007394135881466314,0.1169854367077078,4.143339580101621,2212938,26,52,0.1169854367077078,26000.0
4152319,2322874,1,0.03333333333333333,0.015160118101294572,0.4093549610614276,840,2,4,0.015160118101294572,2000.0
878666,3194543,1,0.007952286282306162,0.08493402244534691,1.5121697024900225,9045,8,16,0.08493402244534691,8000.0
2101066,4199688,1,0.0014104372355430183,0.0029932750149893254,0.37813163124807536,16976,3,6,0.0029932750149893254,3000.0
617631,2760035,1,0.004672897196261682,2.690551589981462e-06,0.07796806287802142,426,1,2,2.690551589981462e-06,1000.0
1942319,4822036,1,0.0,0,0,16,0,0,0,0.0
4243069,4701807,1,0.0,0,0,2192,0,0,0,0.0
4834600,317792,1,0.010498687664041995,0.08384468525127546,3.836453237246283,197669,24,48,0.08384468525127546,24000.0
8525,1909985,1,0.002931439972357524,1.4281200076213438,44.623839373719434,45273844,263,526,1.4281200076213438,263000.0
3703819,2975311,1,0.0,0,0,258,0,0,0,0.0
659769,2784528,1,0.005780346820809248,3.1178873195522716e-05,0.09637839081142882,344,1,2,3.1178873195522716e-05,1000.0
4843952,1028802,1,0.0,0,0,49,0,0,0,0.0
4673348,2073638,1,0.13194444444444445,0.2424049402732378,3.926415612651778,6042,19,38,0.2424049402732378,19000.0
4824762,2931343,1,0.0017793594306049821,9.44518956495457e-06,0.0864303862565374,3342,1,2,9.44518956495457e-06,1000.0
4795586,2396196,1,0.0,0,0,25,0,0,0,0.0
492262,3665505,1,0.0028735632183908046,3.005259203606311e-05,0.09603784681044139,15930,1,2,3.005259203606311e-05,1000.0
346090,2426242,1,0.02072538860103627,0.007033951387726349,0.6170241308069048,7980,4,8,0.007033951387726349,4000.0
2455372,276016,1,0.0,0,0,241,0,0,0,0.0
4399203,578648,1,0.0,0,0,45,0,0,0,0.0
1139129,4192587,1,0.059782608695652176,0.24090935884133496,5.819480537049865,26750,33,66,0.24090935884133496,33000.0
931213,743424,1,0.07254082795290544,0.4773245904773287,29.05518038785318,1853119,191,382,0.4773245904773287,191000.0
1130007,3398529,1,0.02727272727272727,0.043524901999713095,1.0707859562211244,2568,6,12,0.043524901999713095,6000.0
4792951,4187899,1,0.010914051841746248,0.04982033848668736,1.4273857541999635,38988,8,16,0.04982033848668736,8000.0
3870116,3528096,1,0.0009587727708533077,0.018499797403238025,0.5784948524411542,288515,3,6,0.018499797403238025,3000.0
1345570,4606670,1,0.0035087719298245615,0.0007358351729212656,0.1386096594574833,4320,1,2,0.0007358351729212656,1000.0
32138,4466898,1,0.0,0,0,15,0,0,0,0.0
1662015,4339270,1,0.0,0,0,466,0,0,0,0.0
4197294,2790064,1,0.010752688172043012,3.445661911653229e-05,0.09731593463652254,1368,1,2,3.445661911653229e-05,1000.0
3652352,741283,1,0.056074766355140186,0.03491229523885026,1.1215287078923437,3190,6,12,0.03491229523885026,6000.0
1404923,762976,1,0.0,0,0,576,0,0,0,0.0
2605477,1059928,1,0.011235955056179775,0.006493506493506494,0.1985327397206032,1125,1,2,0.006493506493506494,1000.0
2795094,2452371,1,9.419965617125497e-05,0.19811110934845597,1.8297051186353968,5177253,8,16,0.19811110934845597,8000.0
59611,2625287,1,0.0008103727714748784,1.0126479731850816e-05,0.08695382383195438,12250,1,2,1.0126479731850816e-05,1000.0
3680161,2610586,1,0.05,0.009158892623786684,0.36907340857315013,341,2,4,0.009158892623786684,2000.0
3656559,2253314,1,0.03145574250182882,0.0336347292882111,10.124241424175413,1798004,86,172,0.0336347292882111,86000.0
3402297,2581235,1,0.008130081300813009,0.02702702702702703,0.2769378934088574,244,1,2,0.02702702702702703,1000.0
430007,1456806,1,0.0,0,0,2220,0,0,0,0.0
4095478,1101854,1,0.0,0,0,4824,0,0,0,0.0
4815803,2389556,1,0.05465493283927744,0.4420871216676321,19.938404687538256,362060,118,236,0.4420871216676321,118000.0
3153773,4325372,1,0.0015021459227467812,0.00042418257577089635,1.3191678588765259,260568,14,28,0.00042418257577089635,14000.0
3450783,888836,1,0.0005063860912620266,0.1295370220524297,1.8982922191696523,3672757,9,18,0.1295370220524297,9000.0
4676,1960252,1,0.03333333333333333,0.0030303030303030303,0.17244076954535698,108,1,2,0.0030303030303030303,1000.0
3644551,992737,1,0.01090909090909091,0.005628991834424771,0.4666935606568542,1096,3,6,0.005628991834424771,3000.0
2130941,3080001,1,0.0,0,0,97350,0,0,0,0.0
2596182,1993156,1,0.0,0,0,4030,0,0,0,0.0
4132037,3705211,1,0.05150214592274678,0.015839490170011097,1.7547343804966282,15000,12,24,0.015839490170011097,12000.0
4474328,583748,1,0.0019723865877712033,0.001095290251916758,0.14669777698834938,59040,1,2,0.001095290251916758,1000.0
2420760,2977866,1,0.0,0,0,7503,0,0,0,0.0
623444,926805,1,0.0,0,0,16055,0,0,0,0.0
365176,2916456,1,0.04353741496598639,0.03933060812459393,4.52499245634302,137370,32,64,0.03933060812459393,32000.0
688348,1583784,1,0.032520325203252036,0.005750200231963581,1.0558046133575727,3133,8,16,0.005750200231963581,8000.0
616538,2038962,1,0.008338296605122097,0.003513463306902799,2.8079303691033424,1480920,28,56,0.003513463306902799,28000.0
1557408,1567270,1,0.010404949381327334,0.0008742782252675143,3.4166275722880264,239700,37,74,0.0008742782252675143,37000.0
4464311,4460725,1,0.0,0,0,340,0,0,0,0.0
353028,3895858,1,0.043478260869565216,0.05909560025152746,0.9018262453574626,2108,4,8,0.05909560025152746,4000.0
4093168,485828,1,0.29906542056074764,0.25892569868881754,6.178855269988244,4788,32,64,0.25892569868881754,32000.0
1489660,4720085,1,0.002232142857142857,0.0009881422924901185,0.144515272908321,42744,1,2,0.0009881422924901185,1000.0
15031,2215415,1,0.009142857142857144,0.0013622882695171743,0.8320602242199737,15570,8,16,0.0013622882695171743,8000.0
3747406,1167211,1,0.022304832713754646,0.012557769553958806,1.636027458192074,54600,12,24,0.012557769553958806,12000.0
1152,4581715,1,0.028441011235955056,0.017387730148517553,9.395039471066625,318208,81,162,0.017387730148517553,81000.0
2086336,591326,1,0.04667721518987342,0.1641070902799077,8.779024691432708,344862,59,118,0.1641070902799077,59000.0
417933,3772534,1,0.019801980198019802,0.007586717548556131,0.3540670308324252,1012,2,4,0.007586717548556131,2000.0
1037084,4359925,1,0.0063371356147021544,0.0026606829222355533,0.5852142030737016,101913,5,10,0.0026606829222355533,5000.0
4358314,3457009,1,0.014423076923076924,0.014507584942120936,0.9562402183571731,28137,6,12,0.014507584942120936,6000.0
1970075,4146791,1,0.0012773431262973016,0.3431836621025426,1.9587015320956764,125020,8,16,0.3431836621025426,8000.0
3214987,2363730,1,0.0196078431372549,0.009035516651674146,0.639437238954477,6847,4,8,0.009035516651674146,4000.0
101168,2300708,1,0.0,0,0,138738,0,0,0,0.0
394828,1089733,1,0.0,0,0,525,0,0,0,0.0
3848381,4110212,1,0.0,0,0,353,0,0,0,0.0
3974872,2701313,1,0.018121911037891267,0.018520830975017354,1.69626930691193,54272,11,22,0.018520830975017354,11000.0
2718570,4063132,1,0.014481094127111826,0.006046243476585265,2.0545586587497704,223224,18,36,0.006046243476585265,18000.0
115942,2194084,1,0.020636792452830188,0.06692040583890511,5.325049972450726,185840,35,70,0.06692040583890511,35000.0
3243749,3557374,1,0.02631578947368421,0.0033005124804623325,0.5033474203023496,900,4,8,0.0033005124804623325,4000.0
1395530,104382,1,0.013690105787181083,0.29966305335488713,4.115697683534797,183854,22,44,0.29966305335488713,22000.0
3693450,1543379,1,0.07591623036649214,0.004124897910134394,2.9249082444475176,32130,29,58,0.004124897910134394,29000.0
2861081,78652,1,0.004882251579551982,0.026437557708072244,2.48604566504759,372790,17,34,0.026437557708072244,17000.0
4026838,2037011,1,0.014055179593961478,0.0012868705068174865,2.460441079872454,160132,27,54,0.0012868705068174865,27000.0
1119328,4501155,1,0.010166840458811261,0.8540242376005841,14.731526882006902,2420224,78,156,0.8540242376005841,78000.0
183589,916700,1,0.002568893040635217,0.008103998958477033,1.4362113061550525,55640,11,22,0.008103998958477033,11000.0
2767711,1195457,1,0.05861244019138756,0.2038254643666761,8.4535230494522,177716,49,98,0.2038254643666761,49000.0
274517,1903315,1,0.175,0.18043236342361543,3.055508939528431,1185,14,28,0.18043236342361543,14000.0
1800376,3361541,1,0.0,0,0,357,0,0,0,0.0
4288822,1865534,1,0.004878048780487805,3.922030042750128e-05,0.09855793890064192,408,1,2,3.922030042750128e-05,1000.0
4061335,4594335,1,0.010752688172043012,0.004800278950834916,0.3245391747876032,555,2,4,0.004800278950834916,2000.0
1191626,373624,1,0.0,0,0,18,0,0,0,0.0
1443500,261200,1,0.037222303957628364,0.9246317996526109,37.97723489890801,5038101,253,506,0.9246317996526109,253000.0
4129997,1002089,1,0.0,0,0,925,0,0,0,0.0
851237,1570585,1,0.017214397496087636,0.007366535806970726,1.383806639209629,83424,11,22,0.007366535806970726,11000.0
4588936,3899442,1,0.05995203836930456,0.05392966012432107,3.851517501626214,14985,25,50,0.05392966012432107,25000.0
695508,1718830,1,0.016611295681063124,0.0024394152594813326,0.6391606677345457,23400,5,10,0.0024394152594813326,5000.0
1659805,1488968,1,0.0,0,0,2800,0,0,0,0.0
4717830,2268415,1,0.06818181818181818,0.03770310814073605,3.173863112795592,24408,21,42,0.03770310814073605,21000.0
2412026,2952618,1,0.004243281471004243,6.757966269208129e-05,0.2790351956735741,28056,3,6,6.757966269208129e-05,3000.0
3546694,2344833,1,0.0,0,0,50,0,0,0,0.0
3459272,3609094,1,0.008605851979345954,0.00470628648498493,0.7040595421953901,16153,5,10,0.00470628648498493,5000.0
2083644,4127090,1,0.16334661354581673,0.24420401887461152,12.805317832744683,84303,82,164,0.24420401887461152,82000.0
418239,3701760,1,0.0,0,0,1606,0,0,0,0.0
4213940,1789289,1,0.36524334251606977,13.216190748635492,325.74853692086543,7882282,1591,3182,13.216190748635492,1591000.0
652476,1236680,1,0.012195121951219513,0.029431054271191998,0.4481745276542466,489,2,4,0.029431054271191998,2000.0
3971343,4224824,1,0.018518518518518517,0.0016891891891891893,0.1566537104442394,204,1,2,0.0016891891891891893,1000.0
4738810,1195068,1,0.00980392156862745,0.001056594368524316,0.504525434992152,42436,5,10,0.001056594368524316,5000.0
4005183,995255,1,0.0,0,0,65,0,0,0,0.0
1316907,1036288,1,0.010169491525423728,0.00024884065906971857,0.29753221275164415,15312,3,6,0.00024884065906971857,3000.0
